web-scraper-order,web-scraper-start-url,Url,Url-href,Nama,Usaha Utama,Produk Utama,Alamat,Nama Badan Hukum,Jumlah Tenaga Kerja,Sistem Penjualan,Target Pasar Utama (Produk Masal),Target Pasar Utama (Produk Spesifik),Tingkat Pesaing Usaha,Total Aset,Penjualan Rata-Rata per Tahun,Proyeksi Pertumbuhan Penjualan (/tahun),Kebutuhan Pembiayaan Kredit,Nilai Aset yang dapat menjadi jaminan kredit,Jumlah Dokumen Persyaratan Kredit
"1622310532-3174","https://www.bi.go.id/bisaid","Alfa Jaya","https://www.bi.go.id/bisaid/bisaid/Detail?pm=9r38U5orbIbwz8L+Dt250w==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Alfa Jaya","Usaha Utama  : Dagang Bambu","Produk Utama : Bambu, Sesek, Kera Keranjang Dll","Letjen Soetoyo 36 RT/RW  40576 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN SIDOARJO Provinsi JAWA TIMUR 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 6,50 Juta","Rp. 36,00 Juta","10 %/Tahun","Rp. 5,00 Juta","Rp. 0,00 Juta","4"
"1622312157-3607","https://www.bi.go.id/bisaid","Rumpun Lontar","https://www.bi.go.id/bisaid/bisaid/Detail?pm=+0Jzm0CvSnaWtby8IqRjyQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Rumpun Lontar","Usaha Utama  : Dagang Barang Kerajinan","Produk Utama : Kerajinan Lontar","Raya Bona Kelod-Blahbatuh RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN GIANYAR Provinsi BALI 

                                        Telp : - Fax : -","Perorangan","1","Retail","Tidak Ada   0,00 %","Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   100,00 %","Sedang","Rp. 254,00 Juta","Rp. 72,00 Juta","10 %/Tahun","Rp. 5,00 Juta","Rp. 0,00 Juta","3"
"1622311980-3555","https://www.bi.go.id/bisaid","Bengkel Mas No","https://www.bi.go.id/bisaid/bisaid/Detail?pm=gZZgFcupxQvu8xFCEwr7Ww==&mp=fOhzApotY5QnAtxxXvjAfA==","Bengkel Mas No","Usaha Utama  : Bengkel Mobil","Produk Utama : Servis Dinamo Mobil, Kabel, Body","Soekarno Hatta RT/RW  9/1/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN LAMPUNG SELATAN Provinsi LAMPUNG 

                                        Telp : 85384206125 Fax : -","Perorangan","1","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   40,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   60,00 %","Rendah","Rp. 46,50 Juta","Rp. 32,00 Juta","10 %/Tahun","Rp. 5,00 Juta","Rp. 55,00 Juta","7"
"1622310795-3246","https://www.bi.go.id/bisaid","Toko Purwanto","https://www.bi.go.id/bisaid/bisaid/Detail?pm=QM8OeUZHeVJ1Y0s0UgL4Sg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Toko Purwanto","Usaha Utama  : Dagang Sembako","Produk Utama : Sembako","Margodadi RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PRINGSEWU Provinsi LAMPUNG 

                                        Telp : 81369685077 Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 260,20 Juta","Rp. 345,00 Juta","10 %/Tahun","Rp. 10,00 Juta","Rp. 60,00 Juta","4"
"1622310898-3275","https://www.bi.go.id/bisaid","Dagang buah ibu desak","https://www.bi.go.id/bisaid/bisaid/Detail?pm=sVHLSr8/tJo4GISxjb7Cog==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Dagang buah ibu desak","Usaha Utama  : Dagang Buah-Buahan","Produk Utama : Buah-Buahan","Raya Pemogan, Pasar Windu Boga RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA DENPASAR Provinsi BALI 

                                        Telp : - Fax : -","Perorangan","1","Retail dan Distributor","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 46,46 Juta","Rp. 1.692,00 Juta","5 %/Tahun","Rp. 10,00 Juta","Rp. 50,00 Juta","3"
"1622310825-3254","https://www.bi.go.id/bisaid","KIOS BENSIN SRI","https://www.bi.go.id/bisaid/bisaid/Detail?pm=T0J2zMvQL1fWy65Ma8IAsg==&mp=Bjv3m4lcInn46OWc4jy6kQ==","KIOS BENSIN SRI","Usaha Utama  : Kios Bensin","Produk Utama : -","Kartini RT/RW  1/9/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA CILEGON Provinsi JAWA TIMUR 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Sedang","Rp. 2,50 Juta","Rp. 540,00 Juta","10 %/Tahun","Rp. 5,00 Juta","Rp. 12,00 Juta","3"
"1622310440-3148","https://www.bi.go.id/bisaid","Azka Cell Dan Fotocopy","https://www.bi.go.id/bisaid/bisaid/Detail?pm=pI+cS+ldrcM0cpbr4eCtnw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Azka Cell Dan Fotocopy","Usaha Utama  : Jasa","Produk Utama : Jasa Fotokopi","Jl. Raya Gadingrejo RT/RW  1/1/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PRINGSEWU Provinsi JAWA TIMUR 

                                        Telp : 81370353751 Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Rendah","Rp. 135,30 Juta","Rp. 108,00 Juta","15 %/Tahun","Rp. 10,00 Juta","Rp. 50,00 Juta","3"
"1622312396-3682","https://www.bi.go.id/bisaid","Toko Aneka Bumbu","https://www.bi.go.id/bisaid/bisaid/Detail?pm=SDHFj2x+z9tV8EkMwhPM4g==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Toko Aneka Bumbu","Usaha Utama  : Dagang bumbu masakan","Produk Utama : bumbu rendang, bumbu ayam goreng","pegambiran (PS Rawamangun) RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA JAKARTA TIMUR Provinsi DKI JAKARTA 

                                        Telp : - Fax : -","Perorangan","1","Retail dan Distributor","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Tinggi","Rp. 22,50 Juta","Rp. 132,00 Juta","10 %/Tahun","Rp. 0,00 Juta","Rp. 34,00 Juta","5"
"1622313078-3889","https://www.bi.go.id/bisaid","Masker Pak Gunawan","https://www.bi.go.id/bisaid/bisaid/Detail?pm=CwM4mltotSjQaQxTLyaOpg==&mp=fOhzApotY5QnAtxxXvjAfA==","Masker Pak Gunawan","Usaha Utama  : Masker","Produk Utama : Masker","Suprapto No.35 RT/RW  6/2/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PASER Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 10,90 Juta","Rp. 108,00 Juta","10 %/Tahun","Rp. 10,00 Juta","Rp. 8,00 Juta","5"
"1622313462-4002","https://www.bi.go.id/bisaid","Warung Manisan","https://www.bi.go.id/bisaid/bisaid/Detail?pm=lbo2+2EwisP88bRT5WEY4Q==&mp=Bjv3m4lcInn46OWc4jy6kQ==","Warung Manisan","Usaha Utama  : Dagang","Produk Utama : Makanan","Tugu Mulyo RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN LAMPUNG BARAT Provinsi LAMPUNG 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Rendah","Rp. 9,50 Juta","Rp. 24,00 Juta","10 %/Tahun","Rp. 5,00 Juta","Rp. 147,00 Juta","5"
"1622312472-3706","https://www.bi.go.id/bisaid","Dagang Buah Made Suadi","https://www.bi.go.id/bisaid/bisaid/Detail?pm=uBusjZXh81Lp9cZVg1L+Fg==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Dagang Buah Made Suadi","Usaha Utama  : Dagang Perlengkapan Sembahyang","Produk Utama : Dupa","Raya Pemogan, Pasar Windhu Bhoga RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA DENPASAR Provinsi BALI 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 10,00 Juta","Rp. 102,00 Juta","5 %/Tahun","Rp. 10,00 Juta","Rp. 8,00 Juta","5"
"1622310076-3046","https://www.bi.go.id/bisaid","Dua Putra","https://www.bi.go.id/bisaid/bisaid/Detail?pm=VOeai3NVyeV+BOidymanDQ==&mp=5JdvraNzQnzSzI+hC9alEQ==","Dua Putra","Usaha Utama  : Telur","Produk Utama : Telur","Indrakila RT/RW  / 

                                        Kelurahan GUNUNG SAMARINDA Kecamatan BALIKPAPAN UTARA Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Tinggi","Rp. 30,50 Juta","Rp. 180,00 Juta","- %/Tahun","Rp. 5,00 Juta","Rp. 350,00 Juta","5"
"1622310989-3297","https://www.bi.go.id/bisaid","Toko Nisa","https://www.bi.go.id/bisaid/bisaid/Detail?pm=4yWwOEgWLGk1FX2vvszSjA==&mp=2BbfzMJpZb2nANZ3GT30ng==","Toko Nisa","Usaha Utama  : Counter dan Gerabatan","Produk Utama : Sembako dan Pulsa","Jalan Alamsyah RPN No.54 RT/RW  40544 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN LAMPUNG UTARA Provinsi LAMPUNG 

                                        Telp : 81933566670 Fax : -","Perorangan","2","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 211,90 Juta","Rp. 144,00 Juta","15 %/Tahun","Rp. 10,00 Juta","Rp. 120,00 Juta","6"
"1622311946-3545","https://www.bi.go.id/bisaid","Warung Pak Dasi","https://www.bi.go.id/bisaid/bisaid/Detail?pm=WzLWzTbiBXt6fZKYi7nGRg==&mp=Bjv3m4lcInn46OWc4jy6kQ==","","Usaha Utama  :","Produk Utama :","RT/RW   

                                        Kelurahan  Kecamatan  Kabupaten  Provinsi  

                                        Telp :  Fax :","","","","0,00 %","0,00 %","","Rp. 0,00 Juta","Rp. 0,00 Juta","%/Tahun","Rp. 0,00 Juta","Rp. 0,00 Juta",""
"1622311905-3531","https://www.bi.go.id/bisaid","Toko Klontong Siti","https://www.bi.go.id/bisaid/bisaid/Detail?pm=WU5FJ2pDEsXrbLTMLMsDiA==&mp=Bjv3m4lcInn46OWc4jy6kQ==","Toko Klontong Siti","Usaha Utama  : Toko Klontong","Produk Utama : Gas, Makanan Ringan, Minuman Dingin","Cipinang Pulo Maja RT/RW  9/11/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA JAKARTA TIMUR Provinsi DKI JAKARTA 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 182,50 Juta","Rp. 305,76 Juta","20 %/Tahun","Rp. 10,00 Juta","Rp. 160,00 Juta","6"
"1622310882-3270","https://www.bi.go.id/bisaid","Warung Sulastri","https://www.bi.go.id/bisaid/bisaid/Detail?pm=POCusDCcl7on5wqWsQ/Myg==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Warung Sulastri","Usaha Utama  : Dagang Makanan dan Minuman","Produk Utama : Makanan dan Minuman","Waturenggong, Pasar Sanglah RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA DENPASAR Provinsi BALI 

                                        Telp : - Fax : -","Perorangan","4","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 9,00 Juta","Rp. 214,50 Juta","5 %/Tahun","Rp. 10,00 Juta","Rp. 14,00 Juta","4"
"1622311030-3308","https://www.bi.go.id/bisaid","Kurnia Tani","https://www.bi.go.id/bisaid/bisaid/Detail?pm=W59IxcFFTW0U6gZnQQTS4g==&mp=2BbfzMJpZb2nANZ3GT30ng==","","Usaha Utama  :","Produk Utama :","RT/RW   

                                        Kelurahan  Kecamatan  Kabupaten  Provinsi  

                                        Telp :  Fax :","","","","0,00 %","0,00 %","","Rp. 0,00 Juta","Rp. 0,00 Juta","%/Tahun","Rp. 0,00 Juta","Rp. 0,00 Juta",""
"1622312743-3785","https://www.bi.go.id/bisaid","Aneka Rotan Nanang","https://www.bi.go.id/bisaid/bisaid/Detail?pm=+3rCJKx61/O/cKZpL12ytA==&mp=JHuIBacQ7Iz+a8xx8lclUA==","Aneka Rotan Nanang","Usaha Utama  : Kerajinan Rotan","Produk Utama : Kerajinan Rotan","AH. Nasution 21A RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KOTA METRO Provinsi LAMPUNG 

                                        Telp : - Fax : -","Perorangan","0","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 13,50 Juta","Rp. 10,80 Juta","15 %/Tahun","Rp. 4,00 Juta","Rp. 40,00 Juta","4"
"1622311159-3342","https://www.bi.go.id/bisaid","SBC Motor","https://www.bi.go.id/bisaid/bisaid/Detail?pm=ggsC/EYg+SUkSVgZ9FZYfA==&mp=LhrIHvxx5uWPOvZTrS6CKw==","SBC Motor","Usaha Utama  : Dagang pelumas dan jasa bengkel cuci mobil","Produk Utama : Servis Motor","Raya Pondok Aren RT/RW  40664 

                                        Kelurahan - Kecamatan - Kabupaten KOTA TANGERANG Provinsi BANTEN 

                                        Telp : - Fax : -","Perorangan","6","Retail","Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Sedang","Rp. 11,35 Juta","Rp. 181,90 Juta","30 %/Tahun","Rp. 10,00 Juta","Rp. 150,00 Juta","5"
"1622312254-3637","https://www.bi.go.id/bisaid","Basnah","https://www.bi.go.id/bisaid/bisaid/Detail?pm=fMwaLaeINBHqcfXGPbxQSQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Basnah","Usaha Utama  : Dagang Baju","Produk Utama : Baju","Brogjen Katamso RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BANJARMASIN Provinsi KALIMANTAN SELATAN 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 16,00 Juta","Rp. 181,00 Juta","50 %/Tahun","Rp. 10,00 Juta","Rp. 59,00 Juta","5"
"1622312011-3564","https://www.bi.go.id/bisaid","Santi Cell & Helm","https://www.bi.go.id/bisaid/bisaid/Detail?pm=s1gx7slYZUFHlFgwvYuvZA==&mp=fOhzApotY5QnAtxxXvjAfA==","Santi Cell & Helm","Usaha Utama  : Celuller","Produk Utama : Voucer Pulsa, Dan Paket Data","Soekarno Hatta RT/RW  2/1/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN LAMPUNG SELATAN Provinsi LAMPUNG 

                                        Telp : 85282285682 Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Tinggi","Rp. 79,40 Juta","Rp. 48,00 Juta","10 %/Tahun","Rp. 10,00 Juta","Rp. 103,00 Juta","6"
"1622313172-3918","https://www.bi.go.id/bisaid","Warung Kelontong","https://www.bi.go.id/bisaid/bisaid/Detail?pm=05QCS8NfFxcSiT5NebKx6A==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Warung Kelontong","Usaha Utama  : Dagang Makanan Dan Minuman","Produk Utama : Makanan Dan Minuman","Batu Srampak RT/RW  2/2/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BANDAR LAMPUNG Provinsi LAMPUNG 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Tinggi","Rp. 34,00 Juta","Rp. 42,00 Juta","5 %/Tahun","Rp. 5,00 Juta","Rp. 245,00 Juta","6"
"1622310857-3263","https://www.bi.go.id/bisaid","Sanggar Tamaraya","https://www.bi.go.id/bisaid/bisaid/Detail?pm=GXIOYkoftjyzaeB8Hdch8g==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Sanggar Tamaraya","Usaha Utama  : Dagang Tanaman Hias","Produk Utama : Anthurium & Jenis Tanaman Outdoor","Raya Kalimalang No1 ( depan Univ Borobudur) RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA JAKARTA TIMUR Provinsi DKI JAKARTA 

                                        Telp : - Fax : -","Perorangan","13","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Tinggi","Rp. 820,00 Juta","Rp. 47,50 Juta","30 %/Tahun","Rp. 0,00 Juta","Rp. 400,00 Juta","6"
"1622311178-3347","https://www.bi.go.id/bisaid","Bengkel Mustafa","https://www.bi.go.id/bisaid/bisaid/Detail?pm=pEiEscvwjjI/olz2Si+HiQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Bengkel Mustafa","Usaha Utama  : Bengkel","Produk Utama : Bengkel","Tinangkung RT/RW  6/1/2000 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANGGAI KEPULAUAN Provinsi SULAWESI TENGAH 

                                        Telp : 0 Fax : -","Perorangan","1","Retail","Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Sedang","Rp. 0,00 Juta","Rp. 0,00 Juta","0 %/Tahun","Rp. 5,00 Juta","Rp. 50,00 Juta","3"
"1622312358-3669","https://www.bi.go.id/bisaid","Virani Artshop","https://www.bi.go.id/bisaid/bisaid/Detail?pm=+e7xop3cpbMsd49z0XV41A==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Virani Artshop","Usaha Utama  : Dagang Patung","Produk Utama : Patung Kayu","Br. Gentong-Tegallalang RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN GIANYAR Provinsi BALI 

                                        Telp : - Fax : -","Perorangan","2","Retail dan Distributor","Tidak Ada   0,00 %","Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   100,00 %","Tinggi","Rp. 22,00 Juta","Rp. 170,00 Juta","10 %/Tahun","Rp. 5,00 Juta","Rp. 0,00 Juta","3"
"1622313316-3960","https://www.bi.go.id/bisaid","Toko Mbak War","https://www.bi.go.id/bisaid/bisaid/Detail?pm=02YRp7/fqS6Dz3tCy0rqHw==&mp=JHuIBacQ7Iz+a8xx8lclUA==","Toko Mbak War","Usaha Utama  : Dagang Retail","Produk Utama : Kebutuhan Sehari-hari","Soekarno-Hatta RT/RW  20/09 

                                        Kelurahan - Kecamatan - Kabupaten KOTA METRO Provinsi LAMPUNG 

                                        Telp : - Fax : -","Perorangan","0","Retail","Tidak Ada   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 107,50 Juta","Rp. 42,00 Juta","10 %/Tahun","Rp. 10,00 Juta","Rp. 110,00 Juta","4"
"1622312767-3792","https://www.bi.go.id/bisaid","Warung Muslimah","https://www.bi.go.id/bisaid/bisaid/Detail?pm=rrgZOIbKb3qrolSd09QW8w==&mp=JHuIBacQ7Iz+a8xx8lclUA==","Warung Muslimah","Usaha Utama  : Warung","Produk Utama : Barang-barang Konsumsi","R. Suprapto No. 49 RT/RW  8/2/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA METRO Provinsi LAMPUNG 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   90,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   10,00 %","Tinggi","Rp. 145,00 Juta","Rp. 48,00 Juta","20 %/Tahun","Rp. 7,50 Juta","Rp. 125,00 Juta","3"
"1622313121-3902","https://www.bi.go.id/bisaid","Aftar Aquarium","https://www.bi.go.id/bisaid/bisaid/Detail?pm=1tjXHUU5r/mg+DIJrfwYpw==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Aftar Aquarium","Usaha Utama  : Dagang Ikan Hias","Produk Utama : Ikan Hias","Jl. Anggrek Raya No. 27 Pasar Hobi  RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA MAKASSAR Provinsi SULAWESI SELATAN 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Rendah","Rp. 34,34 Juta","Rp. 108,00 Juta","10 %/Tahun","Rp. 10,00 Juta","Rp. 100,00 Juta","4"
"1622312370-3673","https://www.bi.go.id/bisaid","Febry Shop","https://www.bi.go.id/bisaid/bisaid/Detail?pm=rmFNPk+niD4D3FYz05Az8A==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Febry Shop","Usaha Utama  : Dagang Kap Lampu","Produk Utama : Kap Lampu Benang","Raya Gentong-Tegallalang RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN GIANYAR Provinsi BALI 

                                        Telp : - Fax : -","Perorangan","2","Retail dan Distributor","Tidak Ada   0,00 %","Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   100,00 %","Sedang","Rp. 12,00 Juta","Rp. 190,00 Juta","10 %/Tahun","Rp. 10,00 Juta","Rp. 13,00 Juta","4"
"1622310125-3058","https://www.bi.go.id/bisaid","Toko Defti","https://www.bi.go.id/bisaid/bisaid/Detail?pm=5QeXH6yoddLz7r8Blth+sQ==&mp=5JdvraNzQnzSzI+hC9alEQ==","Toko Defti","Usaha Utama  : Toko Kelontong","Produk Utama : Sembako Dan Bensin","Dewi Sartika RT/RW  07/ 

                                        Kelurahan LENGGANG Kecamatan GANTUNG Kabupaten KABUPATEN BELITUNG TIMUR Provinsi KEPULAUAN BANGKA BELITUNG 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Rendah","Rp. 109,00 Juta","Rp. 84,00 Juta","- %/Tahun","Rp. 0,00 Juta","Rp. 7,00 Juta","4"
"1622310022-3031","https://www.bi.go.id/bisaid","Toko Sembako Boiran","https://www.bi.go.id/bisaid/bisaid/Detail?pm=WjfHBnvtH/5NVjvdSYE6WQ==&mp=xI6rAeQkygTAn3Z625IGLg==","Toko Sembako Boiran","Usaha Utama  : Penjualan Sembako","Produk Utama : Sembako","Jendral Sudirman RT/RW  11/ 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN TANJUNG JABUNG BARAT Provinsi JAMBI 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 41,00 Juta","Rp. 36,00 Juta","- %/Tahun","Rp. 10,00 Juta","Rp. 34,00 Juta","4"
"1622310755-3236","https://www.bi.go.id/bisaid","Toko Juwarti","https://www.bi.go.id/bisaid/bisaid/Detail?pm=kwD/T8LeJOC2IOrGUjazRg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Toko Juwarti","Usaha Utama  : Dagang","Produk Utama : Sembako","Jl. Pelita  RT/RW  1/1/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PRINGSEWU Provinsi JAWA TIMUR 

                                        Telp : 812791806 Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Tinggi","Rp. 50,00 Juta","Rp. 116,00 Juta","10 %/Tahun","Rp. 10,00 Juta","Rp. 80,00 Juta","3"
"1622311720-3483","https://www.bi.go.id/bisaid","Zakaria Phonecell","https://www.bi.go.id/bisaid/bisaid/Detail?pm=d7KPQdoxO2sAuc3QNTyvjw==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Zakaria Phonecell","Usaha Utama  : Dagang Voucher, Aksesoris Hp","Produk Utama : Voucher, Aksesoris Hp","Veteran/Martapura lama Km9.5 RT/RW  13/- 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANJAR Provinsi KALIMANTAN SELATAN 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 14,50 Juta","Rp. 12,00 Juta","50 %/Tahun","Rp. 6,00 Juta","Rp. 8,00 Juta","4"
"1622312516-3718","https://www.bi.go.id/bisaid","Warung Bu Gama","https://www.bi.go.id/bisaid/bisaid/Detail?pm=LuguQ+Hv58FJeYterzLIkw==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Warung Bu Gama","Usaha Utama  : Dagang Makanan dan Minuman","Produk Utama : Sembako","Nagasari, Btn Nuansa Penatih A2 RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA DENPASAR Provinsi BALI 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 54,53 Juta","Rp. 55,50 Juta","5 %/Tahun","Rp. 10,00 Juta","Rp. 50,00 Juta","4"
"1622312476-3707","https://www.bi.go.id/bisaid","Toko Candri","https://www.bi.go.id/bisaid/bisaid/Detail?pm=aZRTHFg1rcS4AM0js4LZ/Q==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Toko Candri","Usaha Utama  : Dagang Perlengkapan Sembahyang","Produk Utama : Perlengkapan Sembahyang","Raya Pemogan, Pasar Windhu Bogha RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA DENPASAR Provinsi BALI 

                                        Telp : - Fax : -","Perorangan","5","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 22,20 Juta","Rp. 50,00 Juta","10 %/Tahun","Rp. 5,00 Juta","Rp. 0,00 Juta","4"
"1622313775-4093","https://www.bi.go.id/bisaid","Toko Obat Buana Belawa","https://www.bi.go.id/bisaid/bisaid/Detail?pm=LUhZ/ZvW4M2m+O0qETpFIA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Toko Obat Buana Belawa","Usaha Utama  : Jual Obat-obatan","Produk Utama : Jual Obat-obatan.","Pendidikan RT/RW  2/8/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA SORONG Provinsi PAPUA BARAT 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Tinggi","Rp. 480,00 Juta","Rp. 249,00 Juta","20 %/Tahun","Rp. 0,00 Juta","Rp. 310,00 Juta","7"
