web-scraper-order,web-scraper-start-url,Url,Url-href,Nama,Usaha Utama,Produk Utama,Alamat,Nama Badan Hukum,Jumlah Tenaga Kerja,Sistem Penjualan,Target Pasar Utama (Produk Masal),Target Pasar Utama (Produk Spesifik),Tingkat Pesaing Usaha,Total Aset,Penjualan Rata-Rata per Tahun,Proyeksi Pertumbuhan Penjualan (/tahun),Kebutuhan Pembiayaan Kredit,Nilai Aset yang dapat menjadi jaminan kredit,Jumlah Dokumen Persyaratan Kredit
"1622318992-5281","https://www.bi.go.id/bisaid","RUDIANTO","https://www.bi.go.id/bisaid/bisaid/Detail?pm=kgO2V5CocsgXZADwq2QGrw==&mp=Bjv3m4lcInn46OWc4jy6kQ==","RUDIANTO","Usaha Utama  : PADI","Produk Utama : -","UJONG PADANG RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NAGAN RAYA Provinsi ACEH 

                                        Telp : - Fax : -","Perorangan","6","Retail dan Distributor","Tidak Ada   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Rendah","Rp. 70,00 Juta","Rp. 192,00 Juta","5 %/Tahun","Rp. 0,00 Juta","Rp. 50,00 Juta","6"
"1622318179-5153","https://www.bi.go.id/bisaid","Pepai Santoso","https://www.bi.go.id/bisaid/bisaid/Detail?pm=VZreOoqZtjUQrZ8CZiNz4A==&mp=xI6rAeQkygTAn3Z625IGLg==","Pepai Santoso","Usaha Utama  : Penampungan Ikan Tawar (Pepai)","Produk Utama : Ikan Tawar (Pepai)","Syarif Hidayatullah RT/RW  02/ 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN TANJUNG JABUNG BARAT Provinsi JAMBI 

                                        Telp : - Fax : -","Perorangan","5","Retail dan Distributor","Memenuhi Order Dari Distributor/Eksportir/Trader   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 173,00 Juta","Rp. 360,00 Juta","- %/Tahun","Rp. 0,00 Juta","Rp. 103,00 Juta","6"
"1622318224-5167","https://www.bi.go.id/bisaid","Budidaya Jamur","https://www.bi.go.id/bisaid/bisaid/Detail?pm=QdU/t35Sy+kQHz1u9asOBw==&mp=xI6rAeQkygTAn3Z625IGLg==","Budidaya Jamur","Usaha Utama  : Buduidaya Jamur Dan Pembibitan","Produk Utama : Jmaur","Dusun Tu Tunong  RT/RW  / 

                                        Kelurahan - Kecamatan MEURAH MULIA Kabupaten KABUPATEN ACEH UTARA Provinsi ACEH 

                                        Telp : 85277434322 Fax : -","Perorangan","5","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 78,50 Juta","Rp. 198,00 Juta","- %/Tahun","Rp. 9,00 Juta","Rp. 107,00 Juta","7"
"1622319107-5316","https://www.bi.go.id/bisaid","Petani Karet Rom","https://www.bi.go.id/bisaid/bisaid/Detail?pm=HjSY7dYtNDxoHslWXgbZUw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Petani Karet Rom","Usaha Utama  : Petani Karet","Produk Utama : Karet","Ora Hili Fao RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NIAS SELATAN Provinsi SUMATERA UTARA 

                                        Telp : 0 Fax : -","Perorangan","1","Distributor","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 259,00 Juta","Rp. 26,00 Juta","20 %/Tahun","Rp. 10,00 Juta","Rp. 208,00 Juta","5"
"1622318907-5257","https://www.bi.go.id/bisaid","Kolam Pancing Wisata","https://www.bi.go.id/bisaid/bisaid/Detail?pm=tEHbkU1NOS7DiSRSsrs7QQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==","Kolam Pancing Wisata","Usaha Utama  : Budidaya Ikan","Produk Utama : Ikan","Zainal Abidin RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BANDA ACEH Provinsi ACEH 

                                        Telp : 85276175693 Fax : -","Perorangan","13","Retail dan Distributor","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   0,00 %","Sedang","Rp. 873,00 Juta","Rp. 26,00 Juta","20 %/Tahun","Rp. 0,00 Juta","Rp. 800,00 Juta","8"
"1622318173-5151","https://www.bi.go.id/bisaid","Madu Asli Alami","https://www.bi.go.id/bisaid/bisaid/Detail?pm=Rq4O+XRFnyWex+w28QvA6g==&mp=xI6rAeQkygTAn3Z625IGLg==","Madu Asli Alami","Usaha Utama  : Madu Lebah","Produk Utama : Madu","Simpang Abadi RT/RW  06/ 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN TANJUNG JABUNG BARAT Provinsi JAMBI 

                                        Telp : - Fax : -","Perorangan","2","Retail dan Distributor","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Tinggi","Rp. 18,00 Juta","Rp. 60,00 Juta","- %/Tahun","Rp. 10,00 Juta","Rp. 15,00 Juta","5"
"1622319338-5382","https://www.bi.go.id/bisaid","Pekebun","https://www.bi.go.id/bisaid/bisaid/Detail?pm=E1ITtDbwqRPZuksVEFmwew==&mp=xI6rAeQkygTAn3Z625IGLg==","Pekebun","Usaha Utama  : Tanah Palawija","Produk Utama : Bibit","Dusun Ulee Tutue RT/RW  / 

                                        Kelurahan LANCANG BARAT Kecamatan DEWANTARA Kabupaten KABUPATEN ACEH UTARA Provinsi ACEH 

                                        Telp : 85277949433 Fax : -","Perorangan","1","Retail","Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Sedang","Rp. 91,10 Juta","Rp. 44,40 Juta","- %/Tahun","Rp. 5,40 Juta","Rp. 75,00 Juta","7"
"1622318454-5189","https://www.bi.go.id/bisaid","Peternak Bebek","https://www.bi.go.id/bisaid/bisaid/Detail?pm=osow41O4bjstwPGtJNMoaw==&mp=xI6rAeQkygTAn3Z625IGLg==","Peternak Bebek","Usaha Utama  : Ternak Itik","Produk Utama : Itik","Dusun Keude Sawang  RT/RW  / 

                                        Kelurahan - Kecamatan DEWANTARA Kabupaten KABUPATEN ACEH UTARA Provinsi ACEH 

                                        Telp : 85262370655 Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 181,50 Juta","Rp. 180,00 Juta","- %/Tahun","Rp. 6,30 Juta","Rp. 153,00 Juta","7"
"1622319199-5341","https://www.bi.go.id/bisaid","Peternak Babi Metaliaro","https://www.bi.go.id/bisaid/bisaid/Detail?pm=2blb0U4FpQLyXitwuIrEtA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Peternak Babi Metaliaro","Usaha Utama  : Peternak Babi","Produk Utama : Babi","Hili Geho RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NIAS SELATAN Provinsi SUMATERA UTARA 

                                        Telp : 0 Fax : -","Perorangan","2","Retail dan Distributor","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   80,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   20,00 %","Rendah","Rp. 62,00 Juta","Rp. 78,00 Juta","20 %/Tahun","Rp. 10,00 Juta","Rp. 60,00 Juta","4"
"1622318984-5279","https://www.bi.go.id/bisaid","SUYANTO. W","https://www.bi.go.id/bisaid/bisaid/Detail?pm=Fjup/rtc5FI7omBqRLwV7Q==&mp=Bjv3m4lcInn46OWc4jy6kQ==","SUYANTO. W","Usaha Utama  : PETANI SAWIT","Produk Utama : Buah Sawit","UJONG PADANG RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NAGAN RAYA Provinsi ACEH 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Rendah","Rp. 63,00 Juta","Rp. 18,00 Juta","50 %/Tahun","Rp. 10,00 Juta","Rp. 20,00 Juta","5"
"1622318516-5194","https://www.bi.go.id/bisaid","Fish Shop","https://www.bi.go.id/bisaid/bisaid/Detail?pm=1VqrXRNJjepzSlBbaBZ/UA==&mp=xI6rAeQkygTAn3Z625IGLg==","Fish Shop","Usaha Utama  : Usaha Dagang Ikan Hias","Produk Utama : Ikan Hias","Milono No 70 RT/RW  44/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","1","Retail","Tidak Ada   0,00 %","Memenuhi Order Dari Distributor/Eksportir/Trader   100,00 %","Sedang","Rp. 14,37 Juta","Rp. 12,00 Juta","- %/Tahun","Rp. 5,00 Juta","Rp. 13,00 Juta","3"
"1622318149-5143","https://www.bi.go.id/bisaid","Nasi Gemuk Poniah","https://www.bi.go.id/bisaid/bisaid/Detail?pm=RBXEaVzrS8/QlB6j8xCikw==&mp=xI6rAeQkygTAn3Z625IGLg==","Nasi Gemuk Poniah","Usaha Utama  : Nasi Gemuk","Produk Utama : Nasi Gemuk","Liposos Ii RT/RW  14/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA JAMBI Provinsi JAMBI 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Rendah","Rp. 2,50 Juta","Rp. 90,00 Juta","- %/Tahun","Rp. 10,00 Juta","Rp. 100,00 Juta","4"
"1622319258-5358","https://www.bi.go.id/bisaid","Mina Lancar","https://www.bi.go.id/bisaid/bisaid/Detail?pm=vs11y9iCH5G0mOnDe2rm1w==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Mina Lancar","Usaha Utama  : Budidaya Ikan Nila Merah","Produk Utama : Ikan Nila Merah","Sidorejo RT/RW  4/12/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN KLATEN Provinsi JAWA TENGAH 

                                        Telp : - Fax : -","Perorangan","4","Retail dan Distributor","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   70,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   30,00 %","Sedang","Rp. 1.010,00 Juta","Rp. 9.510,00 Juta","15 %/Tahun","Rp. 0,00 Juta","Rp. 66,00 Juta","5"
"1622318780-5221","https://www.bi.go.id/bisaid","NURI HORTI","https://www.bi.go.id/bisaid/bisaid/Detail?pm=DRwjNg5eAaaujp/6u+wnbg==&mp=Bjv3m4lcInn46OWc4jy6kQ==","NURI HORTI","Usaha Utama  : HORTIKULTURA","Produk Utama : TANAMAN HIAS","SORUMBA RT/RW  7/3/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA KENDARI Provinsi SULAWESI TENGGARA 

                                        Telp : - Fax : -","Perorangan","7","Retail dan Distributor","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   30,00 %","Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   100,00 %","Sedang","Rp. 1.492,00 Juta","Rp. 360,00 Juta","70 %/Tahun","Rp. 0,00 Juta","Rp. 940,00 Juta","8"
"1622318272-5175","https://www.bi.go.id/bisaid","Petani Astuti","https://www.bi.go.id/bisaid/bisaid/Detail?pm=aDelWC1w7tg1Zt/vRWxbiQ==&mp=xI6rAeQkygTAn3Z625IGLg==","Petani Astuti","Usaha Utama  : Petani Cabe","Produk Utama : Cabe","Komplek B RT/RW  6/5/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PENAJAM PASER UTARA Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","2","Retail dan Distributor","Memenuhi Order Dari Distributor/Eksportir/Trader   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 53,50 Juta","Rp. 18,00 Juta","- %/Tahun","Rp. 5,00 Juta","Rp. 31,00 Juta","4"
"1622318835-5237","https://www.bi.go.id/bisaid","Friska","https://www.bi.go.id/bisaid/bisaid/Detail?pm=zkP2kGEPKZiF+uww8EXClg==&mp=Bjv3m4lcInn46OWc4jy6kQ==","Friska","Usaha Utama  : Nelayan","Produk Utama : Ikan","Dr.J.Leimena RT/RW  23/06 

                                        Kelurahan - Kecamatan - Kabupaten KOTA AMBON Provinsi MALUKU 

                                        Telp : - Fax : -","Perorangan","28","Distributor","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Rendah","Rp. 162,00 Juta","Rp. 285,00 Juta","30 %/Tahun","Rp. 0,00 Juta","Rp. 305,00 Juta","7"
"1622318747-5213","https://www.bi.go.id/bisaid","ASRI FLORIST","https://www.bi.go.id/bisaid/bisaid/Detail?pm=uOnkcVq01om0o4Et6d4LQg==&mp=Bjv3m4lcInn46OWc4jy6kQ==","ASRI FLORIST","Usaha Utama  : Bunga","Produk Utama : -","Pasar Baru No.2 RT/RW  2/2/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA CILEGON Provinsi JAWA TIMUR 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Sedang","Rp. 25,90 Juta","Rp. 100,00 Juta","10 %/Tahun","Rp. 5,00 Juta","Rp. 14,00 Juta","5"
"1622319284-5366","https://www.bi.go.id/bisaid","Usman Ali","https://www.bi.go.id/bisaid/bisaid/Detail?pm=XENjH1A/A5nnRhWEb/6NkA==&mp=Bjv3m4lcInn46OWc4jy6kQ==","Usman Ali","Usaha Utama  : Pertanian Sayuran","Produk Utama : Bayam, Kangkung","SD 46 Lam Ara  RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BANDA ACEH Provinsi ACEH 

                                        Telp : - Fax : -","Perorangan","2","Retail dan Distributor","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Sedang","Rp. 652,00 Juta","Rp. 7,00 Juta","5 %/Tahun","Rp. 5,00 Juta","Rp. 9,00 Juta","4"
"1622319219-5347","https://www.bi.go.id/bisaid","Depot Kembang 3 Bersaudara","https://www.bi.go.id/bisaid/bisaid/Detail?pm=WnjV4glmm6M8vrcqE5anBA==&mp=JHuIBacQ7Iz+a8xx8lclUA==","Depot Kembang 3 Bersaudara","Usaha Utama  : Usaha Penjualan Tanaman","Produk Utama : Bibit Mangga","Soekarno Hatta RT/RW  5/2/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA PALEMBANG Provinsi SUMATERA SELATAN 

                                        Telp : 0 Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Tinggi","Rp. 634,00 Juta","Rp. 400,00 Juta","30 %/Tahun","Rp. 4,50 Juta","Rp. 33,00 Juta","8"
"1622319031-5293","https://www.bi.go.id/bisaid","Kolam Mujaer Dotamana","https://www.bi.go.id/bisaid/bisaid/Detail?pm=gaaE17syPOR5BFwsiavWHg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Kolam Mujaer Dotamana","Usaha Utama  : Kolam Mujaer Dotamana","Produk Utama : Ikan Mojaer, Ikan Lele","Raya Arah Bandara Sp Dotamana RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA B A T A M Provinsi KEPULAUAN RIAU 

                                        Telp : - Fax : -","Perorangan","4","Retail","Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Rendah","Rp. 0,00 Juta","Rp. 0,00 Juta","0 %/Tahun","Rp. 10,00 Juta","Rp. 100,00 Juta","6"
"1622319254-5357","https://www.bi.go.id/bisaid","Muhammad Irfan","https://www.bi.go.id/bisaid/bisaid/Detail?pm=8w+b8plnb1vWkpLmR9DhGw==&mp=2BbfzMJpZb2nANZ3GT30ng==","Muhammad Irfan","Usaha Utama  : Budidaya Jamur","Produk Utama : Jamur","Raya Krecek RT/RW  40612 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN KEDIRI Provinsi JAWA TIMUR 

                                        Telp : - Fax : -","Perorangan","5","Retail dan Distributor","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   30,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   70,00 %","Sedang","Rp. 56,00 Juta","Rp. 135,60 Juta","25 %/Tahun","Rp. 0,00 Juta","Rp. 52,00 Juta","6"
"1622318950-5270","https://www.bi.go.id/bisaid","SUAMANO","https://www.bi.go.id/bisaid/bisaid/Detail?pm=l3Q7DWVvvUYficaTYDTygw==&mp=Bjv3m4lcInn46OWc4jy6kQ==","SUAMANO","Usaha Utama  : PERKEBUNAN","Produk Utama : SAWIT","UJONG PADANG RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NAGAN RAYA Provinsi ACEH 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   0,00 %","Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   0,00 %","Tinggi","Rp. 32,00 Juta","Rp. 20,00 Juta","5 %/Tahun","Rp. 10,00 Juta","Rp. 70,00 Juta","5"
"1622318838-5238","https://www.bi.go.id/bisaid","Roska Nahumury","https://www.bi.go.id/bisaid/bisaid/Detail?pm=rFnsjtF80hQQp6aKenV18Q==&mp=Bjv3m4lcInn46OWc4jy6kQ==","Roska Nahumury","Usaha Utama  : Pedagang Ikan","Produk Utama : Ikan","Ir. Putuhena RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KOTA AMBON Provinsi MALUKU 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Sedang","Rp. 12,50 Juta","Rp. 148,75 Juta","15 %/Tahun","Rp. 8,50 Juta","Rp. 13,00 Juta","5"
"1622318400-5185","https://www.bi.go.id/bisaid","NA","https://www.bi.go.id/bisaid/bisaid/Detail?pm=SkDXQNIB2xIODghJKy4nbA==&mp=Bjv3m4lcInn46OWc4jy6kQ==","NA","Usaha Utama  : Peternakan Babi","Produk Utama : Ternak Babi","Jambu RT/RW  7/7/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANYUMAS Provinsi JAWA TENGAH 

                                        Telp : NA Fax : -","Perorangan","2","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Tinggi","Rp. 22,00 Juta","Rp. 176,00 Juta","10 %/Tahun","Rp. 7,50 Juta","Rp. 80,00 Juta","5"
"1622318502-5193","https://www.bi.go.id/bisaid","Petani Kangkung Panijan","https://www.bi.go.id/bisaid/bisaid/Detail?pm=ti0OCb7VDoHagCCSrytCmQ==&mp=xI6rAeQkygTAn3Z625IGLg==","Petani Kangkung Panijan","Usaha Utama  : Petani Kangkung","Produk Utama : Kangkung","Gang Joyoboyo No 40 RT/RW  15/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","3","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Rendah","Rp. 19,00 Juta","Rp. 15,00 Juta","- %/Tahun","Rp. 5,00 Juta","Rp. 10,00 Juta","3"
"1622318742-5212","https://www.bi.go.id/bisaid","Peternakan Itik","https://www.bi.go.id/bisaid/bisaid/Detail?pm=VNthk4cA2FJbOIo2iuBJGg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Peternakan Itik","Usaha Utama  : Peternakan Itik","Produk Utama : Itik","Tagari Lonja RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KOTA PALU Provinsi SULAWESI TENGAH 

                                        Telp : 85241466549 Fax : -","Perorangan","4","Retail dan Distributor","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %","Rendah","Rp. 44.000.000,00 Juta","Rp. 266.875.000,00 Juta","30 %/Tahun","Rp. 10,00 Juta","Rp. 0,00 Juta","1"
"1622318249-5173","https://www.bi.go.id/bisaid","Usaha Sagu","https://www.bi.go.id/bisaid/bisaid/Detail?pm=PrMJTTmqR/vr+Q1JlhrXpg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Usaha Sagu","Usaha Utama  : Sagu","Produk Utama : Sagu","Gersamata RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN KONAWE SELATAN Provinsi SULAWESI TENGGARA 

                                        Telp : - Fax : -","Perorangan","3","Distributor","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   80,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   20,00 %","Rendah","Rp. 106,80 Juta","Rp. 18,00 Juta","100 %/Tahun","Rp. 3,00 Juta","Rp. 100,00 Juta","2"
"1622318372-5183","https://www.bi.go.id/bisaid","Kebun Bengkoang Dan Kacang Panjang","https://www.bi.go.id/bisaid/bisaid/Detail?pm=PkfKI5UErkBEkyizF7P8RQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Kebun Bengkoang Dan Kacang Panjang","Usaha Utama  : Bengkoang","Produk Utama : Bengkoang","Banjarsari RT/RW  2/1/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANYUMAS Provinsi JAWA TENGAH 

                                        Telp : 89665510464 Fax : -","Perorangan","12","Distributor","Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Rendah","Rp. 13,00 Juta","Rp. 402,00 Juta","2 %/Tahun","Rp. 8,00 Juta","Rp. 10,00 Juta","5"
"1622318904-5256","https://www.bi.go.id/bisaid","Darfit","https://www.bi.go.id/bisaid/bisaid/Detail?pm=SEreaHWFeQutwEa9KgX3yg==&mp=Bjv3m4lcInn46OWc4jy6kQ==","Darfit","Usaha Utama  : Kambing & Ayam","Produk Utama : Kambing & Ayam","Dusun Merpati RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BANDA ACEH Provinsi ACEH 

                                        Telp : 81360888872 Fax : -","Perorangan","1","Distributor","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Sedang","Rp. 77,00 Juta","Rp. 64,00 Juta","100 %/Tahun","Rp. 5,00 Juta","Rp. 60,00 Juta","3"
"1622319350-5385","https://www.bi.go.id/bisaid","CANDRA KIRANA","https://www.bi.go.id/bisaid/bisaid/Detail?pm=CA08PINKsin/6alrAeDstw==&mp=Bjv3m4lcInn46OWc4jy6kQ==","CANDRA KIRANA","Usaha Utama  : Rumah Makan Ikan Bakar","Produk Utama : Ikan Bakar","Raya Sukadiri RT/RW  6/2/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA TANGERANG Provinsi BANTEN 

                                        Telp : - Fax : -","Perorangan","15","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Rendah","Rp. 883,00 Juta","Rp. 339,99 Juta","30 %/Tahun","Rp. 0,00 Juta","Rp. 502,00 Juta","7"
"1622318819-5232","https://www.bi.go.id/bisaid","BAROKAH","https://www.bi.go.id/bisaid/bisaid/Detail?pm=efHz7DM6LaC3Wu3RwzXK2A==&mp=Bjv3m4lcInn46OWc4jy6kQ==","BAROKAH","Usaha Utama  : Ternak Bebek","Produk Utama : -","KP.CIBINTAROK RT/RW  4/4/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PANDEGLANG Provinsi BANTEN 

                                        Telp : - Fax : -","Usaha Dagang (UD)","4","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Rendah","Rp. 23,50 Juta","Rp. 18,00 Juta","30 %/Tahun","Rp. 10,00 Juta","Rp. 30,00 Juta","5"
"1622318969-5275","https://www.bi.go.id/bisaid","SALAMUN","https://www.bi.go.id/bisaid/bisaid/Detail?pm=/BzefVlB71q02CeKmRaB6Q==&mp=Bjv3m4lcInn46OWc4jy6kQ==","SALAMUN","Usaha Utama  : PERIKANAN","Produk Utama : LELE, NILA, GURAMI AIR TAWAR","PURWODADI RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NAGAN RAYA Provinsi ACEH 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Rendah","Rp. 117,00 Juta","Rp. 26,00 Juta","10 %/Tahun","Rp. 10,00 Juta","Rp. 90,00 Juta","5"
"1622319332-5381","https://www.bi.go.id/bisaid","Petani Gambas","https://www.bi.go.id/bisaid/bisaid/Detail?pm=7hWxUQ5kPmkI8kMsbzTn8Q==&mp=xI6rAeQkygTAn3Z625IGLg==","Petani Gambas","Usaha Utama  : Petani Gambas","Produk Utama : Gambas","Propinsi RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PENAJAM PASER UTARA Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","4","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 71,03 Juta","Rp. 17,00 Juta","- %/Tahun","Rp. 5,00 Juta","Rp. 50,00 Juta","3"
"1622319028-5292","https://www.bi.go.id/bisaid","Taruna Budaya-Ternak","https://www.bi.go.id/bisaid/bisaid/Detail?pm=FolKfpxHEfpZDAeLROzpmA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","Taruna Budaya-Ternak","Usaha Utama  : Ternak+jamur","Produk Utama : Ternak+jamur","N/A RT/RW  5/4/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANJARNEGARA Provinsi JAWA TENGAH 

                                        Telp : 82135941099 Fax : -","Perorangan","30","Distributor","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 4,25 Juta","Rp. 53,00 Juta","5 %/Tahun","Rp. 6,00 Juta","Rp. 10,00 Juta","3"
